0,1,2,3,4
1.0,-0.5133913317389567,4.0,13.0,-0.0376955698282368
1.0,-0.0120726175946104,1.0,8.0,-0.5352468427084858
3.0,0.548349306234942,18.0,11.0,3.5862749045935383
2.0,-0.6663889747985123,16.0,4.0,-0.3182845793910673
3.0,2.160714565963984,11.0,11.0,-0.9770877925445728
0.0,-0.2154525125804004,9.0,9.0,0.3014893706919001
0.0,1.62565506174082,17.0,10.0,-0.1481057451773056
0.0,-0.9438551360168234,18.0,13.0,0.3574741051591689
3.0,0.3835855513916983,18.0,6.0,2.0315146201988785
3.0,1.397837959487389,13.0,14.0,2.067513531742269
3.0,0.90337256808088,15.0,7.0,1.1039140172526287
0.0,1.6067307520091814,9.0,4.0,0.5688863201111054
4.0,-2.7014511700508543,18.0,11.0,1.3911634606067558
0.0,-0.0027485357887135,17.0,5.0,2.0536570926596247
0.0,-0.939642060611906,12.0,4.0,1.2355387093672037
2.0,-1.7042249269596002,1.0,5.0,2.535044023304242
2.0,0.7650408436302667,11.0,1.0,3.1482481141623424
0.0,0.1715581761839648,15.0,0.0,2.133093199045732
0.0,-0.941170389495307,12.0,5.0,-1.423949376275526
3.0,1.4513505650875291,15.0,7.0,1.2820244788359934
3.0,1.536337860926464,15.0,0.0,-1.1194941833811751
2.0,-0.5849924348252038,11.0,1.0,-0.1873278389176253
4.0,4.5482686721618775,4.0,9.0,-0.7090920203743587
0.0,0.3918209754035732,11.0,5.0,-0.7031839613747661
4.0,-0.3907565882990291,14.0,8.0,1.1054186509683783
3.0,-1.202693094151862,12.0,3.0,-2.27561676384457
2.0,-2.635066999833582,4.0,10.0,-0.4539827623460701
4.0,0.980490741430993,11.0,4.0,1.5766987012989762
1.0,-0.0595145164807255,17.0,6.0,-1.2766286862867455
3.0,0.4826364143677943,17.0,13.0,1.308046590725786
2.0,-0.9886208770139028,13.0,11.0,0.0262775931587193
0.0,-3.842011223863756,17.0,9.0,0.1204844089679202
0.0,-0.1675608495628008,18.0,7.0,1.2679849552948934
3.0,1.751008321279167,10.0,12.0,2.3220572778517097
2.0,-1.5585658932281086,6.0,3.0,-0.6009078229136191
2.0,2.0127808583035858,5.0,13.0,0.5022366561805609
2.0,-0.2805111255964025,0.0,2.0,0.0865052347830569
0.0,-1.1481738774293444,16.0,11.0,-1.4070563274839123
3.0,0.1090607170002821,17.0,14.0,1.691362223038657
4.0,0.3014726629471251,7.0,11.0,0.6734667526841901
0.0,-0.436616152890766,1.0,3.0,1.0577593728992276
0.0,0.8104601889760962,0.0,1.0,-0.7605313036128796
4.0,0.1446703164638098,9.0,2.0,-0.098979176377088
2.0,-3.322715079683113,12.0,12.0,-2.2192883322275856
2.0,0.0915817403319729,5.0,6.0,1.598511917913549
3.0,-1.4956401909686128,7.0,2.0,2.281287976807844
3.0,0.2388629987757426,14.0,14.0,-1.319909454317949
3.0,-2.879013120668927,12.0,8.0,3.433538570285682
0.0,0.2521853551926952,6.0,3.0,-1.823678827385478
1.0,2.4455951285868784,11.0,0.0,-1.1825282429901325
3.0,1.362174454130323,13.0,3.0,1.2054026601531462
3.0,-1.7778029695407045,9.0,9.0,2.474479186285148
2.0,-0.2686975339431464,10.0,8.0,0.8650729286808543
4.0,0.3030014200244071,10.0,7.0,1.999614698263969
3.0,-1.490102850003272,2.0,7.0,-2.3264476571134574
0.0,2.0136423611847154,2.0,12.0,2.54170296484174
2.0,-0.989980686631116,12.0,6.0,1.7495050696259753
2.0,0.940642722689232,15.0,2.0,-1.0736949666518796
2.0,-0.2897785259560759,13.0,4.0,0.321794038405294
2.0,0.2560826702971085,12.0,1.0,-1.325195852731365
2.0,2.117085512858211,2.0,9.0,-0.0770136714359487
4.0,0.7984316448099272,14.0,4.0,2.142335471492286
4.0,0.2773669326309486,6.0,11.0,2.3564918149655294
3.0,0.6170078507197861,7.0,13.0,3.733280540464006
0.0,-0.7319004207111396,4.0,2.0,0.1084070558333491
4.0,0.9360478582744688,13.0,3.0,-4.874385828354066
2.0,-0.0592298345974382,12.0,6.0,4.157747509192643
1.0,-2.780575772746896,1.0,1.0,0.8003885499449966
4.0,-0.1000847620665294,17.0,6.0,1.4762257898490057
1.0,-0.1940542592406123,0.0,3.0,-1.82241398039232
3.0,-0.0995736360367391,14.0,8.0,0.6570975966941633
0.0,4.105491524572237,3.0,10.0,-0.1830189401152335
4.0,0.5855137186513941,18.0,14.0,5.172129845864657
4.0,-0.4394978116106954,16.0,6.0,1.67931366769153
1.0,-0.6889452040159254,3.0,5.0,-1.0185036562832734
1.0,0.497684334341346,13.0,4.0,-0.9142948670950192
0.0,-0.3818014187907005,11.0,8.0,0.7494433294409171
0.0,-0.8727360484781124,9.0,11.0,-3.3364611061243856
3.0,-0.1927737885546852,17.0,0.0,-1.452337037583705
1.0,0.4430236333980608,9.0,1.0,0.7211419940936137
4.0,-0.5044667516806447,9.0,3.0,-1.1258035839559926
1.0,1.662830070203193,3.0,3.0,1.0078990364143348
2.0,2.754899753566196,13.0,3.0,1.2839030014378916
2.0,-1.721671789791623,8.0,10.0,2.420267603223408
0.0,-0.0724153133730021,17.0,10.0,-0.2038760877061729
1.0,0.720463767533,17.0,11.0,-0.4240582379361779
4.0,0.0221297985102962,18.0,1.0,-0.3877653567974117
4.0,1.1530154483502533,5.0,0.0,-3.4158001616337645
4.0,3.0292017109359577,3.0,12.0,-3.2732546763685253
1.0,-0.7026848687675323,18.0,7.0,0.8219838160364906
2.0,-0.7140141960661014,2.0,9.0,-0.8717499807849345
4.0,1.422180546744744,7.0,12.0,-1.3988736138616804
1.0,0.3202396322731689,2.0,14.0,0.1840847647290295
2.0,-0.9804582595791,6.0,1.0,-1.7935237286514174
3.0,1.2399975494691573,8.0,14.0,-6.596248947425217
3.0,-0.6287839948472457,6.0,6.0,2.9511722916606207
4.0,-0.5304263442865201,7.0,3.0,-2.0183021372686185
0.0,0.240321223597045,2.0,8.0,-2.3818124581227
1.0,-0.8200508589420771,18.0,9.0,1.4381008099677115
0.0,2.946974972274372,5.0,13.0,-3.1645911597322294
4.0,-0.8945423145169862,5.0,9.0,2.2631831590553664
2.0,2.28953106408568,13.0,8.0,0.833464884734135
0.0,0.3970203662157162,5.0,11.0,-2.6676013530554847
2.0,-2.357514964435456,7.0,7.0,0.5525288868020484
0.0,-0.7608047882874602,12.0,7.0,1.4247471812752992
1.0,-0.3206727112184823,16.0,0.0,-1.6157046475664076
3.0,2.0117470673706808,0.0,14.0,-2.3186210975638253
2.0,-1.1090385610772993,8.0,5.0,-0.1927190550475733
4.0,1.5878073346381756,18.0,8.0,-1.032995682833637
2.0,0.86111113050121,8.0,5.0,0.9034529891724166
0.0,0.4750015208118739,13.0,11.0,0.1894049772508076
3.0,0.1566548650829593,6.0,1.0,0.220584900528203
1.0,-1.5622243803604177,8.0,4.0,-0.5784540911374045
3.0,-1.5706163316010953,12.0,4.0,3.502323528499534
2.0,0.4642043513327724,11.0,5.0,0.5026458054979601
0.0,-0.1069539601873553,3.0,6.0,0.1527108653115175
1.0,0.8586475699147131,15.0,14.0,3.1018321863557623
3.0,0.0316824753863378,8.0,8.0,-3.269844940271984
4.0,1.1008276102697694,11.0,6.0,1.1350591837692217
1.0,-1.659929957393736,12.0,7.0,0.983460033638306
1.0,-0.0081397298225947,9.0,13.0,-1.3473773568067446
2.0,-0.226109125428715,11.0,11.0,-3.4522128549062083
0.0,-1.5404375880532803,2.0,4.0,-1.0489618702797556
4.0,-0.5940266888548775,12.0,2.0,0.181809357833577
3.0,0.2295971661421934,18.0,6.0,1.8456579891538527
0.0,0.1484347808095824,0.0,13.0,-0.4187418105512263
1.0,3.766245135544669,8.0,11.0,0.1886435789521486
1.0,-0.6410847318075675,7.0,8.0,-0.9471033426116188
4.0,-0.290141029212426,14.0,5.0,-0.0316194373387661
0.0,0.6400506603746379,12.0,7.0,1.31258539741422
3.0,-0.8961352424443559,17.0,9.0,-0.0621103303265431
3.0,0.9227779578846392,15.0,10.0,-0.8336060357951209
0.0,-1.029670619956737,13.0,12.0,-1.5466590826298514
1.0,-0.5163329992860048,14.0,12.0,0.2528302555329083
2.0,1.620480108582889,13.0,14.0,1.2844537785158985
4.0,-0.05355368490008,16.0,4.0,3.59955553365213
3.0,-2.4612892189136493,18.0,1.0,1.1871235101305877
1.0,0.3201738292055071,2.0,3.0,0.3813020329620167
1.0,0.2796540418407329,4.0,10.0,-1.2090896624488978
1.0,-0.6092356879886075,1.0,1.0,-1.5563072968026166
3.0,-2.089353332253627,8.0,2.0,0.3765680046100845
4.0,0.2312658395740471,7.0,7.0,0.7276308792386249
4.0,-1.4218118478612984,6.0,10.0,2.951061822989119
0.0,-0.7095920789127093,11.0,2.0,3.122058602119828
3.0,0.6473303536297782,8.0,1.0,-0.9056895253825848
4.0,0.4968261616381909,3.0,9.0,-2.522977483460753
4.0,1.1097715816634628,2.0,8.0,0.5016923314795577
3.0,0.3706717655564659,11.0,6.0,1.5110208078771392
1.0,-2.022309942320875,10.0,12.0,0.0392009351735036
4.0,0.7636058149762469,11.0,11.0,0.0529336779197845
4.0,0.2911532082586988,9.0,1.0,0.3770444533475071
2.0,0.4166739160835346,1.0,13.0,1.812285544697932
2.0,-0.2097215357531971,1.0,6.0,-0.2600222508794076
1.0,0.7413800614775906,0.0,4.0,0.5313629218912279
3.0,-2.004535295686021,14.0,12.0,3.372841407929884
0.0,-0.7350710126431141,11.0,5.0,0.7099938358245712
2.0,-1.4495266269783815,1.0,2.0,0.0281799683613042
3.0,2.407229566626241,13.0,12.0,-0.306178703739787
3.0,2.90440990742427,11.0,9.0,2.002184055229641
3.0,-0.3792216009244271,16.0,8.0,2.661984295071924
2.0,-0.5955605134200558,3.0,4.0,1.2703986865805366
1.0,-0.36267486898052,8.0,10.0,-0.8460297207500269
4.0,-0.4063706057158755,14.0,11.0,1.1898674207774378
0.0,0.285485762415855,12.0,14.0,1.2165756954308096
0.0,-0.1421143678505244,11.0,14.0,0.4700881703948867
1.0,3.109911226185363,13.0,10.0,0.7234715903724016
0.0,0.5999467495950161,10.0,12.0,-1.0165857064504524
2.0,0.6388920791638452,13.0,0.0,-0.4146148785791996
1.0,-0.2172153509316544,1.0,5.0,0.865153174805968
0.0,-0.7846656685019217,10.0,9.0,1.1543779981226687
4.0,1.38220336487493,13.0,5.0,-2.163433095000681
0.0,1.1013332721200562,3.0,12.0,3.6436950905847154
2.0,-0.821999585140398,10.0,8.0,1.69691459948478
3.0,0.7201012481490011,0.0,4.0,2.6976618082900354
0.0,2.0021256254852418,13.0,1.0,-3.5491022715387155
3.0,-0.5284824309950683,4.0,4.0,-1.9821700850615285
4.0,0.521267251464779,3.0,14.0,-0.9638348990732848
2.0,1.4114860304907817,3.0,2.0,-1.214618273598842
1.0,0.0466774611140507,6.0,12.0,-0.8174314696947689
4.0,0.5529132533199866,13.0,1.0,-0.1673241694809339
0.0,-0.7290225798448935,1.0,2.0,0.6555916620606386
2.0,-1.1077920688491685,5.0,0.0,0.1083743010016287
2.0,-1.6085779125117632,1.0,8.0,-1.2573159094380546
1.0,0.9824579873311832,11.0,6.0,4.785882329850362
4.0,-0.5054403173119126,2.0,11.0,-0.3577234314731214
2.0,0.3964705419072689,7.0,7.0,1.5919365342012712
0.0,0.9127287142482424,0.0,8.0,-0.8482790035374335
1.0,1.2568689229589942,3.0,9.0,-3.6228783512673215
0.0,1.6467668598854808,16.0,8.0,-2.0540018411262686
0.0,2.908689241886194,3.0,7.0,-0.7052911941531841
2.0,0.024724866600132,4.0,8.0,-0.344933186045647
1.0,4.204072712329636,3.0,12.0,0.4915439962760936
4.0,-0.3507592041604198,8.0,3.0,-0.0599733599507744
2.0,-2.686886336482911,1.0,10.0,1.2768273781960326
0.0,-0.7761802482103358,8.0,4.0,-1.120241609276505
2.0,0.7947695805193337,13.0,2.0,0.8626216079294076
3.0,1.5292095052372945,13.0,2.0,-1.6382039341587051
1.0,-0.4043944778093192,9.0,6.0,1.1846254054362977
0.0,-0.2916836103088975,9.0,6.0,-0.5645400845790791
2.0,0.973891261813254,2.0,10.0,-0.5687321611207143
4.0,0.2372387235657664,11.0,11.0,0.551081623877778
1.0,0.757607259027035,9.0,10.0,-0.2039752938978802
1.0,-0.9597904924339112,1.0,2.0,-2.695083569574229
1.0,-1.8828602018487637,6.0,1.0,-2.6427428460522786
0.0,-0.2214427378444508,5.0,5.0,-0.5642812882209505
0.0,0.7335074653852849,5.0,8.0,2.79537937647938
3.0,-3.558208124378119,12.0,1.0,1.4996110988719893
2.0,0.0748591278126862,3.0,0.0,2.055760882290952
0.0,-1.5711820055679795,6.0,9.0,-2.727511748806284
4.0,-0.3268160072818092,7.0,8.0,0.4711975475015236
0.0,-1.6120053493456803,18.0,4.0,4.112468308834549
0.0,0.8117701359714689,0.0,9.0,-1.9956617865633783
1.0,0.6312062740413973,8.0,5.0,-2.6311981924576267
1.0,1.7049153317364731,3.0,1.0,0.9169367680595236
0.0,-0.0037393385678315,6.0,9.0,0.8562174354733945
2.0,-2.0605901851063213,14.0,6.0,0.8413060338215128
2.0,-1.5738317815824296,6.0,10.0,-0.9337470269219168
1.0,0.6270192617263869,13.0,13.0,-0.3693980761267107
4.0,-1.2417090521373038,0.0,13.0,-4.487884475416879
4.0,0.4626298589578512,13.0,3.0,-1.862740411852684
2.0,2.298548414035074,4.0,3.0,-1.4318111966638924
2.0,2.278808956833056,2.0,4.0,-1.512997813277559
0.0,0.2959773669744054,9.0,2.0,-1.5775565786534838
0.0,0.5845693557972923,5.0,12.0,0.2535498749768924
1.0,-0.9645682548792988,9.0,7.0,-3.4543145263924098
4.0,1.1965052574009911,2.0,13.0,1.5141489382226614
2.0,-0.2278092230486242,14.0,2.0,-1.1846041306208988
0.0,1.0012467799513698,14.0,10.0,1.7525876925848902
4.0,0.6909190816008377,5.0,8.0,-3.582242876986271
1.0,-0.6863118170553314,16.0,3.0,2.198650613282935
0.0,-0.6798700805601375,0.0,9.0,0.2932846721823527
2.0,1.848064761415251,0.0,1.0,1.6315494658895162
0.0,-0.6246261397600361,6.0,9.0,-1.5038742165915062
1.0,-1.7347139935410327,6.0,3.0,-1.0062966399690128
2.0,-0.1117722055024148,1.0,11.0,0.1422420670253369
3.0,0.9080449180751096,2.0,8.0,0.2875268260016514
4.0,0.3341841849920834,4.0,7.0,-1.7537807928498184
3.0,-0.8636754840327722,10.0,9.0,1.8352475145090807
1.0,1.1486591136062076,15.0,6.0,0.4847163632573909
4.0,0.8552132253867445,5.0,4.0,0.9817459870648187
1.0,-0.5078407247468771,16.0,3.0,-0.6042268834444496
3.0,-1.458611205900761,10.0,12.0,0.7167916758438976
