0,1,2,3,4
2.0,-0.7040305842613622,0.0,6.0,2.1699771954077964
3.0,1.7397566844971586,4.0,13.0,2.34316019383832
4.0,0.5529132533199866,13.0,1.0,-0.1673241694809339
0.0,-0.4907948702443392,16.0,4.0,2.4527823477294524
4.0,0.0637260869880381,15.0,11.0,-2.2632818111430577
1.0,-0.0825406565663165,4.0,10.0,3.767496169190504
3.0,-0.2627486480361658,15.0,0.0,-0.7827880227414794
2.0,0.3061440173021854,0.0,10.0,1.9791735713067973
2.0,-0.2028791539050134,6.0,7.0,-3.773446164428308
1.0,-0.9342718249332452,6.0,12.0,-0.1933013676045977
3.0,-1.202693094151862,12.0,3.0,-2.27561676384457
1.0,0.7413800614775906,0.0,4.0,0.5313629218912279
4.0,0.584630038268114,7.0,7.0,-0.1630076628794522
1.0,-0.2096343330319628,17.0,9.0,3.5577528605121955
1.0,0.6372258640422848,10.0,12.0,0.6584242299687992
2.0,-0.9804582595791,6.0,1.0,-1.7935237286514174
3.0,-2.50936737888806,12.0,4.0,-0.1252863300059186
1.0,0.4303325928974962,0.0,14.0,-0.289310734386583
0.0,0.8104601889760962,0.0,1.0,-0.7605313036128796
2.0,-0.7117154004533979,13.0,2.0,-0.0015886673944087
3.0,-1.5688686722467016,6.0,7.0,-2.641459544674732
2.0,-0.6262420501086815,6.0,12.0,2.1862474227204176
1.0,0.2448699635085925,12.0,6.0,2.886690914363122
0.0,-1.6734861254201971,12.0,1.0,1.7721497778977016
2.0,1.5012174210046147,15.0,7.0,0.8702979666995048
2.0,1.864459445175442,2.0,9.0,1.1414820560762702
4.0,0.3032279922185905,0.0,5.0,-0.7019541729965144
3.0,0.3518233312413839,9.0,9.0,-0.0012928186729059
0.0,-1.21688067269897,2.0,13.0,-1.8557823428440243
4.0,0.951348896557696,9.0,1.0,1.908834498981836
2.0,-1.0062899174465925,14.0,6.0,2.160142718518712
0.0,1.2388818274355011,9.0,14.0,4.401363750862752
1.0,0.497684334341346,13.0,4.0,-0.9142948670950192
0.0,-0.9613556184265488,3.0,0.0,-1.6722323534855033
1.0,-1.3383191113725836,7.0,6.0,0.2066973662754638
1.0,-1.5471889661143818,6.0,3.0,-0.0050390168622092
3.0,0.1566548650829593,6.0,1.0,0.220584900528203
2.0,0.1207371710016303,12.0,2.0,3.6656153945195022
3.0,1.4847000180124488,4.0,5.0,0.312831488733741
4.0,0.0323624990376743,1.0,8.0,-0.4337105389696902
4.0,-1.8715835256575049,7.0,12.0,-0.1673055078457657
2.0,-0.3895953905321159,5.0,11.0,-1.4070511962596624
4.0,-1.631792828258863,0.0,4.0,0.1417572356272234
2.0,0.2141999997605952,9.0,11.0,-4.305940920436556
0.0,-0.5575162845734619,9.0,0.0,-1.2176864973860022
3.0,-1.458611205900761,10.0,12.0,0.7167916758438976
0.0,1.2428308035177282,16.0,4.0,-0.2737095683436384
3.0,-1.3120008151583311,12.0,14.0,2.15980779816447
4.0,-3.0185224323615256,7.0,6.0,-1.4958968376514377
4.0,-0.8945423145169862,5.0,9.0,2.2631831590553664
2.0,-1.7042249269596002,1.0,5.0,2.535044023304242
4.0,-0.1408799095306517,17.0,5.0,1.6889790343557922
4.0,-2.338363405484715,12.0,11.0,-0.7331352105362228
1.0,1.967320077879571,3.0,6.0,1.75774837103323
0.0,1.6691348551138532,15.0,2.0,-3.0457685671271237
3.0,-2.185130622085151,11.0,14.0,1.8147658218907647
1.0,-0.5894237598723774,4.0,8.0,-2.0743619967588285
3.0,-0.2214566288556815,18.0,3.0,-1.4388726151360656
3.0,-2.01981908873014,7.0,5.0,5.052300295576206
0.0,1.0901429252255483,0.0,13.0,2.0674764076667937
3.0,0.07053829309725,15.0,9.0,-0.447168820441964
4.0,0.980490741430993,11.0,4.0,1.5766987012989762
1.0,1.0929251129715816,14.0,13.0,-0.3422704336457264
2.0,-1.1090385610772993,8.0,5.0,-0.1927190550475733
1.0,0.8586475699147131,15.0,14.0,3.1018321863557623
3.0,1.1579629408725056,15.0,8.0,0.571110003894422
2.0,2.754899753566196,13.0,3.0,1.2839030014378916
4.0,0.3716349832674002,3.0,0.0,0.3931487358467147
