0,1,2,3,4
3.0,0.07053829309725,15.0,9.0,-0.447168820441964
0.0,2.702012816296099,18.0,10.0,-1.3625377520752495
2.0,1.3270603258756295,8.0,13.0,-0.101311552396508
2.0,-0.1354652255552671,6.0,11.0,-1.953831978935315
2.0,0.2975665728482611,9.0,11.0,-4.08616073232163
1.0,-0.8851544524163546,8.0,8.0,-0.4786676929524889
1.0,-0.5163329992860048,14.0,12.0,0.2528302555329083
0.0,-3.842011223863756,17.0,9.0,0.1204844089679202
0.0,-1.7219260130107923,12.0,1.0,-1.4385486842741382
3.0,-2.004535295686021,14.0,12.0,3.372841407929884
0.0,-0.2407628304834638,1.0,11.0,0.2413600584475168
4.0,0.7636058149762469,11.0,11.0,0.0529336779197845
1.0,0.5178026580822985,15.0,3.0,-0.7073358926953461
3.0,1.3666750978653712,2.0,12.0,-0.6077426769376376
0.0,1.1518236352288038,4.0,7.0,0.5012305248491393
1.0,0.757607259027035,9.0,10.0,-0.2039752938978802
4.0,-3.6186384238355154,6.0,0.0,0.9256444071592408
2.0,-0.2278092230486242,14.0,2.0,-1.1846041306208988
0.0,-2.030258277237281,10.0,2.0,-0.5661077472744025
2.0,0.5469604899140574,0.0,2.0,0.9350858094368644
1.0,-0.2096343330319628,17.0,9.0,3.5577528605121955
4.0,0.9612572148502948,16.0,3.0,3.732553585317378
2.0,1.473640191356555,11.0,11.0,0.08364659816832
3.0,-1.284435945493569,14.0,11.0,-0.2508346189500381
3.0,-1.5688686722467016,6.0,7.0,-2.641459544674732
4.0,0.2502834616669102,13.0,2.0,1.9879904242555135
4.0,-0.1408799095306517,17.0,5.0,1.6889790343557922
4.0,1.1008276102697694,11.0,6.0,1.1350591837692217
1.0,0.3698958299995159,18.0,14.0,2.27754851338437
4.0,-2.0989042703455394,12.0,13.0,-0.2864141596318074
2.0,0.4166739160835346,1.0,13.0,1.812285544697932
0.0,1.7262030601879643,15.0,6.0,1.2801137704532914
3.0,1.2989821975667204,3.0,10.0,2.008132256591012
4.0,-2.745602100071681,5.0,4.0,-0.7133259684258121
0.0,-0.0724153133730021,17.0,10.0,-0.2038760877061729
0.0,1.898575063093313,8.0,9.0,-0.3446397063689445
0.0,-1.0976889660013045,16.0,13.0,0.2384328851015537
2.0,0.9773058134170088,4.0,10.0,3.338989101923901
2.0,0.91699539965197,2.0,11.0,2.053965142163688
2.0,-0.1940716239077951,13.0,4.0,-0.6790941595549436
4.0,-0.8976673715991516,5.0,7.0,1.4817564254123003
4.0,0.3032279922185905,0.0,5.0,-0.7019541729965144
2.0,0.0533304651053676,8.0,6.0,1.1363224042701154
4.0,-1.6655892957325982,4.0,3.0,-1.3669019982890565
2.0,0.0748591278126862,3.0,0.0,2.055760882290952
3.0,-0.8083347898664959,11.0,13.0,-4.355208146293939
3.0,0.3380942771168941,3.0,13.0,-1.622773450316216
4.0,-1.510419398291104,8.0,2.0,1.8737460851713308
4.0,-0.7401277168795433,7.0,12.0,1.7106746388068217
4.0,-1.5811734889395437,1.0,11.0,0.0245162898774067
2.0,0.838802737277306,13.0,6.0,-0.6772026219972853
0.0,0.2728075190367952,4.0,11.0,0.0458906331559174
0.0,-1.21688067269897,2.0,13.0,-1.8557823428440243
4.0,-0.5021473720634368,6.0,6.0,-0.2521163415700577
1.0,0.9662815156615644,8.0,14.0,0.7978731326717106
0.0,0.3918209754035732,11.0,5.0,-0.7031839613747661
4.0,-1.2417090521373038,0.0,13.0,-4.487884475416879
1.0,-0.0435553042763481,17.0,3.0,0.5011748946379004
3.0,0.3905784508870233,15.0,2.0,-1.657427273163872
1.0,2.4455951285868784,11.0,0.0,-1.1825282429901325
4.0,-0.7082974028295217,7.0,3.0,-0.4716809267483145
3.0,-0.1768645130339695,17.0,12.0,1.3923656640317577
3.0,1.3310489985143303,11.0,8.0,0.0099161432498632
0.0,-0.8981666740840198,12.0,3.0,-0.6652830552982554
4.0,1.342787172500102,2.0,0.0,0.646589298001116
0.0,0.9750568231406068,0.0,14.0,0.6060949665506781
1.0,-0.7026848687675323,18.0,7.0,0.8219838160364906
0.0,-0.9438551360168234,18.0,13.0,0.3574741051591689
3.0,0.4063358482624394,1.0,12.0,1.8844084369688103
3.0,-0.5364245817412128,8.0,13.0,1.825157963583325
1.0,0.7685532790012315,8.0,11.0,0.2501097580505476
2.0,-1.0062899174465925,14.0,6.0,2.160142718518712
1.0,-0.2032363942229358,8.0,2.0,-1.826940786748567
