0,1,2,3,4
1.0,-0.9342718249332452,6.0,12.0,-0.1933013676045977
4.0,0.3947921270529072,9.0,0.0,-3.8655360244578025
1.0,0.9662815156615644,8.0,14.0,0.7978731326717106
0.0,0.2959773669744054,9.0,2.0,-1.5775565786534838
2.0,0.0285723680831233,18.0,11.0,-1.6756941994110055
2.0,-0.2501554822620679,10.0,2.0,-0.0556624943989352
4.0,0.4918123328609369,9.0,2.0,-2.7457925181878644
2.0,-0.0150324271836713,9.0,4.0,-2.744690699073946
4.0,0.521267251464779,3.0,14.0,-0.9638348990732848
1.0,-2.0063718416201906,13.0,7.0,-1.047736532366623
4.0,2.049024685577871,13.0,12.0,0.4993489235198515
4.0,0.980490741430993,11.0,4.0,1.5766987012989762
1.0,1.1923426666105932,15.0,12.0,-2.7000026522159084
4.0,1.455765840981585,3.0,3.0,1.9271225371780596
1.0,-2.9942828688740355,14.0,10.0,-2.58250731386282
2.0,0.137675251323316,3.0,10.0,-4.917342825974964
4.0,1.422180546744744,7.0,12.0,-1.3988736138616804
1.0,-0.5163329992860048,14.0,12.0,0.2528302555329083
2.0,3.641872825512337,3.0,12.0,0.2803757012125261
0.0,1.1306351974214082,13.0,9.0,-0.9016929254975184
3.0,-0.5574875296903762,15.0,9.0,-0.3169483028967105
1.0,-1.6064746632808198,0.0,7.0,2.580586567259798
4.0,-0.0101151568969136,4.0,8.0,-0.1652429264969967
1.0,0.4225439230766418,2.0,9.0,1.88733684396426
3.0,0.7572560567147787,9.0,3.0,-0.4728765782283657
1.0,1.6003467976538648,15.0,8.0,-3.670423554259833
3.0,2.1886980256559245,18.0,7.0,-1.2614474516558412
3.0,-1.2392517075659033,17.0,3.0,0.9231563449341986
3.0,-0.9642197419392108,9.0,5.0,-2.1530836355582097
4.0,1.1008276102697694,11.0,6.0,1.1350591837692217
0.0,0.4811781309121292,10.0,0.0,1.5115570621806929
2.0,-1.6820162609343718,10.0,4.0,0.7344568196439233
3.0,-3.558208124378119,12.0,1.0,1.4996110988719893
4.0,1.4274609262294458,9.0,6.0,0.8087594582768398
3.0,0.9080449180751096,2.0,8.0,0.2875268260016514
2.0,0.6388920791638452,13.0,0.0,-0.4146148785791996
3.0,-1.2611418319891083,11.0,13.0,0.5304669773231856
2.0,-1.7042249269596002,1.0,5.0,2.535044023304242
3.0,2.90440990742427,11.0,9.0,2.002184055229641
1.0,0.0466774611140507,6.0,12.0,-0.8174314696947689
3.0,1.0629595462042245,9.0,13.0,-2.098529338099634
2.0,0.2975665728482611,9.0,11.0,-4.08616073232163
3.0,-1.4213780881675686,6.0,10.0,3.781872427355944
4.0,-0.5274743163616246,1.0,5.0,3.3438532695298195
1.0,-0.0825406565663165,4.0,10.0,3.767496169190504
3.0,0.1090607170002821,17.0,14.0,1.691362223038657
4.0,0.3220587381264179,5.0,3.0,2.7356409279803606
1.0,4.204072712329636,3.0,12.0,0.4915439962760936
4.0,-1.4022653017700666,9.0,5.0,-0.1937610825659597
3.0,0.4408605182667114,7.0,11.0,1.337601645613654
2.0,0.2651808372863398,15.0,11.0,3.571831137260727
2.0,-0.9886208770139028,13.0,11.0,0.0262775931587193
1.0,-0.7677094736709086,1.0,4.0,0.7792970381210826
1.0,1.353712239961948,2.0,14.0,-2.707061054291417
0.0,-0.7319004207111396,4.0,2.0,0.1084070558333491
4.0,-1.6201147503710298,12.0,2.0,0.6940728364189394
0.0,0.1850431391406837,3.0,10.0,-1.53266117885799
2.0,-0.8091288720406297,5.0,2.0,1.1826088396469796
2.0,-0.8932296013718197,7.0,6.0,-1.6872970071067015
4.0,-0.1000847620665294,17.0,6.0,1.4762257898490057
3.0,-0.1768645130339695,17.0,12.0,1.3923656640317577
2.0,-0.2097215357531971,1.0,6.0,-0.2600222508794076
3.0,-1.725906392740011,17.0,0.0,-0.1474378160358972
3.0,0.3806759509145152,9.0,2.0,-0.9635547283128822
4.0,-0.5044667516806447,9.0,3.0,-1.1258035839559926
3.0,-0.564501278741811,3.0,6.0,-0.6696584039116339
2.0,0.1007738016419941,0.0,0.0,-0.2243437981649254
3.0,0.9650520260881026,0.0,0.0,-0.0563356917250032
3.0,-1.3771381584932534,7.0,14.0,-0.0233178210263696
4.0,2.047010616349102,4.0,7.0,0.5585920524715398
0.0,-0.7503009434827592,7.0,12.0,0.7021852988931125
1.0,0.5099694431174494,11.0,0.0,-0.1734458453535681
0.0,-0.9662908770002768,7.0,4.0,1.6008613224081496
3.0,1.536337860926464,15.0,0.0,-1.1194941833811751
2.0,-1.2515116280272702,17.0,0.0,-2.3780340727007143
2.0,0.973891261813254,2.0,10.0,-0.5687321611207143
0.0,-1.8212802982393448,12.0,11.0,-0.1784159334352214
2.0,2.278808956833056,2.0,4.0,-1.512997813277559
4.0,-1.7356027778739849,4.0,0.0,-3.459525940055195
3.0,-3.0405162783799446,6.0,13.0,-1.5264626227418847
1.0,-0.5093387500009695,0.0,0.0,-4.287085423792202
2.0,0.5878648872427866,11.0,8.0,-7.558471154964219e-05
3.0,0.6225361930945359,9.0,0.0,-0.5453378238757194
1.0,1.067784248420766,15.0,8.0,0.2464824186460666
1.0,-2.780575772746896,1.0,1.0,0.8003885499449966
2.0,1.3270603258756295,8.0,13.0,-0.101311552396508
0.0,-0.6263575473614313,6.0,2.0,-1.2716472098016514
0.0,2.491829204999998,13.0,12.0,0.2911437531806166
2.0,1.3951031208533415,18.0,11.0,-0.3853558268186512
0.0,0.3355037578671008,11.0,5.0,-0.1254311523765318
0.0,1.239270419707361,3.0,6.0,0.5001975553054234
3.0,1.0928396990246507,2.0,1.0,-1.545168341690482
3.0,-0.2056455171400479,4.0,10.0,-1.8730030098517068
2.0,-0.0928611537414554,3.0,3.0,0.0839443990866177
1.0,2.625281645651103,15.0,8.0,-0.9077225009622508
0.0,1.657077838581682,12.0,3.0,-1.229876094616779
4.0,-0.292679689437093,7.0,13.0,2.1351853168292223
1.0,1.1113019082584334,7.0,2.0,-2.891968735261575
3.0,1.7397566844971586,4.0,13.0,2.34316019383832
3.0,1.220659151634798,13.0,8.0,0.2963081928101112
4.0,-0.5133416656697899,10.0,7.0,1.5812046971867388
0.0,0.0717700397494305,2.0,13.0,-1.5192213792370288
3.0,-0.1927737885546852,17.0,0.0,-1.452337037583705
0.0,-0.1675608495628008,18.0,7.0,1.2679849552948934
2.0,1.637916497810705,8.0,14.0,2.015221977468499
3.0,2.591793180239909,3.0,2.0,-0.31235224410988
4.0,-1.836128262606816,6.0,12.0,-1.0633298860637086
0.0,0.4750015208118739,13.0,11.0,0.1894049772508076
0.0,-0.4320818472755505,3.0,3.0,2.6914382111433444
3.0,0.7538409450753888,8.0,4.0,1.5182425190990474
0.0,0.8117701359714689,0.0,9.0,-1.9956617865633783
0.0,0.0640468467179605,3.0,12.0,0.1081635261814399
4.0,-1.1665410773479594,14.0,0.0,-0.5377495893490145
1.0,1.967320077879571,3.0,6.0,1.75774837103323
2.0,2.0744342049895934,3.0,1.0,1.7320880158715288
3.0,2.6826017063030614,3.0,4.0,-1.1061736925848902
0.0,-1.850931765899216,7.0,9.0,-0.8553793878593752
1.0,0.0978871533653234,12.0,3.0,-0.4042273862488042
4.0,1.888927681381073,16.0,0.0,-3.2616655122388907
3.0,-0.2086066477707962,9.0,11.0,-0.5805136588182465
1.0,0.7315137468011891,17.0,7.0,-0.6336917069028389
1.0,0.497684334341346,13.0,4.0,-0.9142948670950192
1.0,-0.2991040264527054,13.0,5.0,-1.4672855572281165
2.0,-1.0062899174465925,14.0,6.0,2.160142718518712
3.0,-1.5688686722467016,6.0,7.0,-2.641459544674732
2.0,-0.2278092230486242,14.0,2.0,-1.1846041306208988
1.0,-1.659929957393736,12.0,7.0,0.983460033638306
3.0,-0.0995736360367391,14.0,8.0,0.6570975966941633
0.0,-0.5407337224062629,16.0,10.0,-1.96722007397812
2.0,0.0666510000498022,16.0,4.0,1.5788052932789656
0.0,-0.6246261397600361,6.0,9.0,-1.5038742165915062
4.0,0.2026490276468822,11.0,1.0,-0.4716479249616003
1.0,-0.36267486898052,8.0,10.0,-0.8460297207500269
0.0,0.3436060779676994,14.0,12.0,-0.2337963958918954
0.0,1.0901429252255483,0.0,13.0,2.0674764076667937
1.0,-0.3014973712564255,12.0,12.0,1.8418866510934413
2.0,0.5117175698445523,18.0,3.0,-2.575170404998836
2.0,2.234513352009674,15.0,10.0,2.5479719233865694
0.0,-0.436616152890766,1.0,3.0,1.0577593728992276
1.0,1.1699913871572618,6.0,0.0,1.96797748776362
4.0,0.0714102527955185,3.0,11.0,1.5906181771266683
0.0,0.5481020757054847,3.0,6.0,-0.1499517374054489
2.0,-1.1090385610772993,8.0,5.0,-0.1927190550475733
2.0,0.6414468683934754,4.0,6.0,-0.0056300424838153
2.0,-1.8686650901768544,8.0,5.0,-1.5047062587527609
0.0,1.0012467799513698,14.0,10.0,1.7525876925848902
4.0,-0.9647587102449778,16.0,7.0,-0.5017200428289614
1.0,0.5085890151950997,4.0,0.0,-1.2094488143100786
2.0,0.8611635995476755,13.0,14.0,-0.1131986629874031
0.0,-0.0027485357887135,17.0,5.0,2.0536570926596247
2.0,0.3747278926080005,1.0,1.0,0.2777284306910634
0.0,-0.6957940063707864,6.0,5.0,-2.9356343203315247
3.0,0.3835855513916983,18.0,6.0,2.0315146201988785
0.0,-1.0980587698972997,4.0,2.0,0.3367259056095253
2.0,-1.4454905118901384,10.0,7.0,1.4213957674989757
0.0,0.0365347469009046,12.0,2.0,-0.1080888718999033
3.0,-0.479094146980348,10.0,12.0,1.2298317454098957
1.0,-1.7347139935410327,6.0,3.0,-1.0062966399690128
0.0,-2.507239950532437,7.0,14.0,3.3578989847550798
4.0,-0.4394978116106954,16.0,6.0,1.67931366769153
2.0,-1.2932148559976966,9.0,8.0,-2.2271873236765813
0.0,-0.1069539601873553,3.0,6.0,0.1527108653115175
2.0,0.694632030540458,13.0,7.0,3.251156419566344
0.0,-0.7350710126431141,11.0,5.0,0.7099938358245712
1.0,0.4408201476760126,1.0,11.0,-1.1860574480984376
2.0,0.4875747770953014,13.0,10.0,-0.254392884983253
0.0,-1.4596415899264787,9.0,3.0,-2.6274933068820445
4.0,0.9360478582744688,13.0,3.0,-4.874385828354066
3.0,1.5292095052372945,13.0,2.0,-1.6382039341587051
3.0,-1.3567585749301845,7.0,5.0,-3.270332267931017
3.0,-1.040663009401887,13.0,2.0,-5.764637276841971
2.0,-1.28324649487306,8.0,0.0,0.746257710015321
2.0,-1.2405977179137302,14.0,11.0,-1.714352088755318
2.0,-0.75790908406372,7.0,10.0,1.918338682730794
4.0,2.1211670765113086,15.0,11.0,-0.951516417700723
3.0,2.604572719652929,16.0,7.0,-0.602768183302889
2.0,-1.5738317815824296,6.0,10.0,-0.9337470269219168
4.0,0.2312658395740471,7.0,7.0,0.7276308792386249
1.0,0.7685532790012315,8.0,11.0,0.2501097580505476
2.0,-2.022534176766821,12.0,5.0,0.5797387692715517
0.0,-0.3784741496021042,4.0,11.0,-1.2245485384218262
2.0,0.0964949528580344,14.0,13.0,2.972971506550743
1.0,-0.1797043720121004,6.0,12.0,-1.1061522740131715
