0,1,2,3,4
2.0,-0.821999585140398,10.0,8.0,1.69691459948478
2.0,-2.022534176766821,12.0,5.0,0.5797387692715517
4.0,-1.8715835256575049,7.0,12.0,-0.1673055078457657
1.0,-0.0812602154349063,14.0,10.0,1.420543795841338
2.0,0.7947695805193337,13.0,2.0,0.8626216079294076
2.0,2.3200939322791787,13.0,6.0,0.7140530217833596
3.0,-1.108865546149388,12.0,7.0,-0.1785877684311979
1.0,-1.7858650160326552,12.0,9.0,-3.565303924089772
1.0,-1.7715707488667791,0.0,2.0,0.8263602326582367
1.0,0.997644053862018,13.0,7.0,1.3720509708094122
4.0,0.3517232771695035,5.0,6.0,1.9916352796633072
0.0,0.285485762415855,12.0,14.0,1.2165756954308096
0.0,-0.7350710126431141,11.0,5.0,0.7099938358245712
1.0,2.6954283040274127,13.0,7.0,-2.0350309406478484
3.0,0.0577683598063468,5.0,4.0,0.7085447503842495
4.0,0.247888721685599,4.0,3.0,2.085466276795497
2.0,-1.7408587232328745,18.0,7.0,0.8488551463025215
2.0,-1.28324649487306,8.0,0.0,0.746257710015321
1.0,-0.1797043720121004,6.0,12.0,-1.1061522740131715
3.0,0.9477678027601052,4.0,10.0,-1.1743060879424982
3.0,0.3835855513916983,18.0,6.0,2.0315146201988785
4.0,0.4968261616381909,3.0,9.0,-2.522977483460753
2.0,-0.8848594787273183,17.0,2.0,-1.3291762114602872
4.0,-0.9709639225434792,6.0,14.0,0.6616826823397912
3.0,1.2429941299288247,16.0,8.0,0.573921851229391
4.0,3.0292017109359577,3.0,12.0,-3.2732546763685253
3.0,-0.2056455171400479,4.0,10.0,-1.8730030098517068
3.0,0.2702322278191065,7.0,4.0,1.3439482172073651
1.0,0.0873724341765423,2.0,13.0,-2.0469036748158134
3.0,-1.3567585749301845,7.0,5.0,-3.270332267931017
3.0,-1.0331550995314862,6.0,5.0,0.4185239566676085
1.0,-0.3014973712564255,12.0,12.0,1.8418866510934413
2.0,0.5878648872427866,11.0,8.0,-7.558471154964219e-05
4.0,-3.034979399498787,6.0,3.0,-5.873758388593149
0.0,-1.8212802982393448,12.0,11.0,-0.1784159334352214
0.0,0.0600093707909856,3.0,12.0,-1.5924460717453508
