0,1,2,3,4
4.0,0.0806892608869305,12.0,8.0,-1.8479708598262012
3.0,-0.5284824309950683,4.0,4.0,-1.9821700850615285
1.0,-2.645751832577837,9.0,7.0,-1.7466058666717856
2.0,0.6414468683934754,4.0,6.0,-0.0056300424838153
3.0,1.2609139782555931,8.0,2.0,-1.2248466168176593
3.0,-0.6798316882558392,7.0,2.0,1.5213531447829252
4.0,-1.2268365914098236,17.0,1.0,-1.409190201141851
2.0,-0.2097215357531971,1.0,6.0,-0.2600222508794076
3.0,1.2989821975667204,3.0,10.0,2.008132256591012
2.0,-0.259574681089949,9.0,3.0,0.717642979095869
1.0,0.9933863820790556,15.0,0.0,1.1142213106783467
3.0,-1.3120008151583311,12.0,14.0,2.15980779816447
4.0,-0.290141029212426,14.0,5.0,-0.0316194373387661
2.0,1.2665312312278283,8.0,4.0,-1.5413646754306831
4.0,-2.0989042703455394,12.0,13.0,-0.2864141596318074
1.0,-0.4155470737743865,6.0,12.0,-1.057137061226355
0.0,-1.501074737758037,12.0,3.0,4.52084394332736
0.0,0.550385339199644,7.0,5.0,-1.5013662426416592
2.0,-0.1669456083246029,15.0,14.0,-0.0397823898253344
3.0,-2.389357876635936,4.0,9.0,1.4390779169081225
3.0,-2.011823853341188,2.0,4.0,3.1800660170049504
1.0,-0.9342718249332452,6.0,12.0,-0.1933013676045977
4.0,0.2502834616669102,13.0,2.0,1.9879904242555135
0.0,0.3436060779676994,14.0,12.0,-0.2337963958918954
4.0,0.2911532082586988,9.0,1.0,0.3770444533475071
0.0,1.02841542717719,11.0,6.0,0.8246588741540184
0.0,-0.7290225798448935,1.0,2.0,0.6555916620606386
3.0,1.0629595462042245,9.0,13.0,-2.098529338099634
2.0,2.0744342049895934,3.0,1.0,1.7320880158715288
3.0,-0.9642197419392108,9.0,5.0,-2.1530836355582097
2.0,0.2141999997605952,9.0,11.0,-4.305940920436556
4.0,0.3220587381264179,5.0,3.0,2.7356409279803606
0.0,1.0901429252255483,0.0,13.0,2.0674764076667937
1.0,0.9841174185922446,2.0,7.0,0.1633999610789382
3.0,-0.1102009092375434,14.0,14.0,5.49590052319593
2.0,3.278008587490779,8.0,13.0,1.4678996884831064
0.0,1.4847415696950983,14.0,6.0,-2.9375003628317846
1.0,-0.2439667873081775,1.0,10.0,1.8555000682521872
4.0,2.049024685577871,13.0,12.0,0.4993489235198515
0.0,-0.436616152890766,1.0,3.0,1.0577593728992276
4.0,-3.0185224323615256,7.0,6.0,-1.4958968376514377
3.0,0.7265305830024557,5.0,7.0,-0.1208248445278623
2.0,-2.635066999833582,4.0,10.0,-0.4539827623460701
4.0,-1.4357983356884048,2.0,4.0,2.06732866360695
2.0,1.927324496327598,3.0,3.0,1.6141226992678144
3.0,0.2295971661421934,18.0,6.0,1.8456579891538527
1.0,-0.4121671388957407,14.0,11.0,3.2781226228396187
2.0,-0.6262420501086815,6.0,12.0,2.1862474227204176
4.0,0.0637260869880381,15.0,11.0,-2.2632818111430577
2.0,0.9773058134170088,4.0,10.0,3.338989101923901
3.0,-2.879013120668927,12.0,8.0,3.433538570285682
2.0,1.364790503505562,13.0,4.0,-0.0822512767863379
1.0,1.967320077879571,3.0,6.0,1.75774837103323
2.0,-0.5955605134200558,3.0,4.0,1.2703986865805366
4.0,2.0985121648645184,3.0,13.0,-0.5820002812024445
3.0,0.3380942771168941,3.0,13.0,-1.622773450316216
3.0,0.7870391756737968,13.0,8.0,0.7183141948485436
1.0,0.757607259027035,9.0,10.0,-0.2039752938978802
1.0,0.9166407151297382,13.0,0.0,-2.808442504515939
3.0,-1.284435945493569,14.0,11.0,-0.2508346189500381
4.0,0.436487120453402,10.0,10.0,1.7917788846689051
3.0,0.088488800791638,3.0,2.0,2.5966488405755888
2.0,-0.2501554822620679,10.0,2.0,-0.0556624943989352
0.0,-0.23972832396463,10.0,5.0,4.330137679356815
4.0,0.3517232771695035,5.0,6.0,1.9916352796633072
0.0,-1.432056549303246,9.0,14.0,-0.1053391716703104
2.0,2.06389864131416,3.0,14.0,-0.1163569500694806
1.0,-1.659929957393736,12.0,7.0,0.983460033638306
0.0,-2.579522641325913,1.0,1.0,0.3547101731526683
3.0,0.5093128609224192,16.0,5.0,0.9109121257837351
1.0,0.5178026580822985,15.0,3.0,-0.7073358926953461
1.0,-0.7046693128312267,17.0,7.0,-0.742195958344439
4.0,0.584630038268114,7.0,7.0,-0.1630076628794522
