0,1,2,3,4
3.0,1.2429941299288247,16.0,8.0,0.573921851229391
0.0,0.550385339199644,7.0,5.0,-1.5013662426416592
4.0,-2.745602100071681,5.0,4.0,-0.7133259684258121
0.0,-0.0027485357887135,17.0,5.0,2.0536570926596247
0.0,-0.4907948702443392,16.0,4.0,2.4527823477294524
1.0,-3.28719430356802,14.0,7.0,0.1534257365978923
3.0,-1.3637441840305955,1.0,14.0,-2.913189542012536
3.0,0.2295971661421934,18.0,6.0,1.8456579891538527
3.0,-0.869964295710465,7.0,0.0,-1.0352922338405488
3.0,-0.4326379920798962,3.0,10.0,1.001984835069472
4.0,0.521267251464779,3.0,14.0,-0.9638348990732848
3.0,2.6826017063030614,3.0,4.0,-1.1061736925848902
0.0,0.1882233972650085,6.0,11.0,-2.940858600896728
1.0,-1.5622243803604177,8.0,4.0,-0.5784540911374045
1.0,-0.0831914548204324,7.0,9.0,-0.0600769548532203
1.0,2.602597273437612,8.0,12.0,-1.4519920635775874
4.0,-0.2934203943975204,6.0,14.0,-1.4351047725258308
4.0,-0.0123434893863501,14.0,1.0,1.7291917145380975
4.0,-0.0512304583508291,16.0,2.0,1.2375517572534058
0.0,-2.030258277237281,10.0,2.0,-0.5661077472744025
3.0,0.9477678027601052,4.0,10.0,-1.1743060879424982
3.0,-0.564501278741811,3.0,6.0,-0.6696584039116339
3.0,-1.108865546149388,12.0,7.0,-0.1785877684311979
2.0,1.095882181857656,13.0,10.0,-2.717957842966626
1.0,-0.9342718249332452,6.0,12.0,-0.1933013676045977
3.0,-1.284435945493569,14.0,11.0,-0.2508346189500381
0.0,-0.0943775287461838,9.0,8.0,2.1100751697530367
4.0,1.834530334252728,18.0,14.0,1.0361683920857985
1.0,1.662830070203193,3.0,3.0,1.0078990364143348
3.0,-1.4213780881675686,6.0,10.0,3.781872427355944
4.0,0.7636058149762469,11.0,11.0,0.0529336779197845
0.0,-1.850931765899216,7.0,9.0,-0.8553793878593752
0.0,1.4847415696950983,14.0,6.0,-2.9375003628317846
1.0,1.993342205989973,13.0,12.0,1.4125501107370897
1.0,0.4929246072513465,11.0,4.0,-1.3741601675173742
2.0,-0.8493566460397876,0.0,9.0,-0.8652922433644168
2.0,-2.643006859204525,9.0,13.0,-1.4164097646152978
1.0,0.3698958299995159,18.0,14.0,2.27754851338437
1.0,0.997644053862018,13.0,7.0,1.3720509708094122
0.0,0.0600093707909856,3.0,12.0,-1.5924460717453508
1.0,-0.5047299693271644,14.0,12.0,-1.0076643610734184
4.0,-0.5304263442865201,7.0,3.0,-2.0183021372686185
2.0,2.06389864131416,3.0,14.0,-0.1163569500694806
1.0,-1.0980540469561653,9.0,11.0,1.588497214893526
2.0,-1.3467520227007093,2.0,1.0,0.0087874685599401
1.0,0.0660894605501073,14.0,4.0,1.082395108371005
2.0,1.180859629084884,9.0,13.0,-0.5536585004116507
2.0,-1.119227397288508,8.0,14.0,-1.5630030618047603
1.0,-0.7677094736709086,1.0,4.0,0.7792970381210826
1.0,-0.0825406565663165,4.0,10.0,3.767496169190504
0.0,-0.5407337224062629,16.0,10.0,-1.96722007397812
1.0,0.497684334341346,13.0,4.0,-0.9142948670950192
3.0,0.9227779578846392,15.0,10.0,-0.8336060357951209
4.0,-0.5043886813619765,4.0,3.0,-0.2177256093139012
3.0,1.7022068700318398,8.0,9.0,-0.3242524491994999
0.0,-1.4596415899264787,9.0,3.0,-2.6274933068820445
2.0,-0.6663889747985123,16.0,4.0,-0.3182845793910673
2.0,-0.821999585140398,10.0,8.0,1.69691459948478
0.0,-2.3706252083374357,12.0,10.0,-3.196314976873284
2.0,2.234513352009674,15.0,10.0,2.5479719233865694
1.0,0.4771418847733681,18.0,13.0,0.9179744019954796
1.0,0.3560055559426293,4.0,6.0,-1.1412565022117598
4.0,0.980490741430993,11.0,4.0,1.5766987012989762
0.0,1.2388818274355011,9.0,14.0,4.401363750862752
