0,1,2,3,4
2.0,0.1041467073321193,10.0,7.0,0.0250649865703439
3.0,-0.5842030190489469,2.0,4.0,-2.154422533941666
4.0,-0.9709639225434792,6.0,14.0,0.6616826823397912
2.0,-1.1090385610772993,8.0,5.0,-0.1927190550475733
3.0,0.9650520260881026,0.0,0.0,-0.0563356917250032
3.0,1.5292095052372945,13.0,2.0,-1.6382039341587051
3.0,-0.869964295710465,7.0,0.0,-1.0352922338405488
0.0,-0.6694714218712303,12.0,10.0,-0.5311589603940222
2.0,0.6304513292971085,15.0,3.0,-0.3250466825709655
2.0,-2.384809347549808,10.0,8.0,3.147152532918368
2.0,-3.322715079683113,12.0,12.0,-2.2192883322275856
1.0,2.4455951285868784,11.0,0.0,-1.1825282429901325
2.0,-0.7117154004533979,13.0,2.0,-0.0015886673944087
4.0,-1.3574127199919117,14.0,0.0,-3.959094531469278
2.0,-1.591281670213683,18.0,8.0,-1.325701359861559
4.0,-1.4254213550784958,14.0,11.0,-3.3964055759744936
0.0,1.1518236352288038,4.0,7.0,0.5012305248491393
2.0,1.4114860304907817,3.0,2.0,-1.214618273598842
4.0,-0.8075199210996631,2.0,8.0,-3.2064663228104884
3.0,0.2702322278191065,7.0,4.0,1.3439482172073651
0.0,0.9750568231406068,0.0,14.0,0.6060949665506781
1.0,-0.0050511837533644,1.0,3.0,0.4173041105439801
1.0,-0.4155470737743865,6.0,12.0,-1.057137061226355
2.0,-1.1077920688491685,5.0,0.0,0.1083743010016287
4.0,-1.4022653017700666,9.0,5.0,-0.1937610825659597
4.0,-1.375685943789868,1.0,9.0,2.0846037950972534
1.0,-0.2049288011891816,14.0,9.0,-0.8320772196147191
4.0,-1.3660643913473762,6.0,9.0,1.6378959198479748
1.0,1.067784248420766,15.0,8.0,0.2464824186460666
0.0,0.3918209754035732,11.0,5.0,-0.7031839613747661
0.0,-1.1535336812782937,12.0,9.0,-2.9949635123220064
0.0,0.266019017622869,15.0,11.0,-2.8918826180242645
4.0,0.3101265008910915,3.0,5.0,3.059872587569334
3.0,0.5033979799151441,13.0,12.0,-1.0902627587686442
2.0,-0.1684569562763255,7.0,6.0,2.297692744178472
0.0,-0.3068025468410447,6.0,6.0,-2.101796502202324
4.0,-1.6336175289713453,6.0,11.0,2.0850822203986974
3.0,3.156522268158528,3.0,3.0,-0.5313005621371371
1.0,-0.8851544524163546,8.0,8.0,-0.4786676929524889
4.0,0.212837846950975,15.0,14.0,0.5698718861414335
3.0,-0.8083347898664959,11.0,13.0,-4.355208146293939
4.0,-0.6712666051538352,2.0,6.0,-1.3278052639107665
2.0,-0.5163547675429433,2.0,3.0,0.288144580700399
3.0,2.1886980256559245,18.0,7.0,-1.2614474516558412
3.0,1.1416480478272806,3.0,4.0,-1.69799648759956
4.0,0.6346697598458277,9.0,5.0,1.998112637021252
0.0,-0.0037393385678315,6.0,9.0,0.8562174354733945
1.0,-0.8200508589420771,18.0,9.0,1.4381008099677115
2.0,-1.0643202243472354,1.0,13.0,-1.239156366775351
1.0,1.9664191464082577,15.0,0.0,-3.8212718991986567
1.0,0.4225439230766418,2.0,9.0,1.88733684396426
1.0,0.3698958299995159,18.0,14.0,2.27754851338437
